Wall time,Step,Value
1767185138.827915,330507,192.0
1767185140.3232818,331007,500.0
1767185141.7763047,331507,500.0
1767185142.1551301,331649,142.0
1767185143.0928514,331901,252.0
1767185143.6286979,332099,198.0
1767185148.9792404,333876,500.0
1767185150.9571352,334584,89.0
1767185152.4771016,335084,500.0
1767185154.2381077,335714,130.0
1767185154.4270828,335792,78.0
1767185156.8918598,336643,51.0
1767185157.1879191,336757,114.0
1767185157.4946492,336865,108.0
1767185158.9332526,337365,500.0
1767185162.5343502,338608,243.0
1767185162.6532931,338660,52.0
1767185162.8447056,338745,85.0
1767185163.2914555,338912,167.0
1767185164.1117954,339212,300.0
1767185165.875338,339870,500.0
1767185166.0691829,339940,70.0
1767185171.5858924,340760,110.0
1767185171.7644281,340828,68.0
1767185172.004552,340923,95.0
1767185174.762969,341923,500.0
1767185177.0913954,342691,500.0
