Wall time,Step,Value
1767186370.4977472,286771,145.0
1767186370.8247101,287290,106.0
1767186371.4773297,288253,134.0
1767186371.5627248,288397,144.0
1767186371.648069,288540,143.0
1767186371.7506173,288680,140.0
1767186372.7138746,290108,152.0
1767186372.8102202,290240,132.0
1767186372.963882,290494,111.0
1767186373.3260558,291055,140.0
1767186373.8243947,291780,151.0
1767186374.3617022,292496,137.0
1767186374.563897,292778,135.0
1767186374.6552346,292922,144.0
1767186374.830593,293187,153.0
1767186374.928487,293335,148.0
1767186375.035291,293476,141.0
1767186375.3716817,294026,146.0
1767186375.57208,294308,151.0
1767186375.6820498,294451,143.0
1767186375.890569,294740,143.0
1767186376.1624172,295160,144.0
1767186376.3609183,295454,149.0
1767186376.7465823,296016,135.0
1767186376.8345559,296161,145.0
1767186377.1950269,296684,120.0
1767186377.3075926,296833,149.0
1767186377.710937,297411,146.0
1767186377.8158927,297554,143.0
1767186377.998963,297827,144.0
1767186378.0875597,297964,137.0
1767186378.1755934,298108,144.0
1767186378.4360166,298510,148.0
1767186379.1043715,299473,157.0
1767186379.200952,299620,147.0
1767186379.285228,299761,141.0
1767186379.5736265,300198,147.0
1767186379.9235609,300735,146.0
1767186380.4521325,301498,105.0
1767186380.8932877,302186,143.0
1767186381.4005044,302910,143.0
1767186381.476915,303050,140.0
1767186381.6417024,303302,117.0
1767186382.3675075,304288,146.0
1767186382.9400704,305127,132.0
1767186383.043266,305277,150.0
1767186383.7267632,306281,138.0
1767186383.9249895,306559,125.0
1767186384.1241684,306838,128.0
1767186384.2852395,307094,149.0
1767186384.7303262,307779,140.0
1767186385.1455827,308439,130.0
1767186385.3301978,308725,147.0
1767186385.4126441,308871,146.0
1767186385.5187962,309020,149.0
1767186386.0884578,309874,152.0
1767186386.2677777,310153,142.0
1767186386.3711123,310305,152.0
1767186386.56665,310574,127.0
1767186386.6508963,310723,149.0
1767186387.2143471,311569,133.0
1767186387.5827587,312149,132.0
1767186387.780756,312436,137.0
1767186388.577729,313665,124.0
1767186388.869354,314083,129.0
1767186389.1638656,314491,128.0
1767186389.3655417,314764,141.0
1767186390.305064,316181,146.0
1767186390.5802658,316575,127.0
1767186390.6593068,316710,135.0
1767186391.272039,317592,148.0
1767186391.5496962,318038,146.0
1767186392.4236917,319358,142.0
1767186392.8181932,319911,134.0
1767186392.9053314,320058,147.0
1767186393.2913077,320621,143.0
1767186393.9325862,321579,136.0
1767186394.0346627,321718,139.0
1767186394.7158532,322676,128.0
1767186395.2048097,323396,145.0
1767186395.3257408,323548,152.0
1767186395.428328,323695,147.0
1767186395.608214,323975,144.0
1767186395.789595,324250,148.0
1767186396.2678432,324933,133.0
1767186396.5228195,325351,150.0
1767186397.030466,326092,162.0
1767186397.599108,326947,144.0
1767186397.7711,327202,148.0
1767186398.0540476,327630,139.0
1767186398.5320902,328323,139.0
1767186398.700151,328581,146.0
1767186398.8032696,328732,151.0
1767186398.8957448,328860,128.0
1767186399.1002636,329156,158.0
1767186399.1678178,329274,118.0
1767186399.5562267,329850,144.0
1767186399.6710641,330015,165.0
1767186399.777607,330168,153.0
1767186400.1603928,330739,147.0
1767186400.3711047,331030,147.0
1767186400.9546027,331877,136.0
1767186401.2367423,332291,134.0
1767186401.5132394,332674,130.0
1767186401.7135606,332959,142.0
1767186402.2078042,333659,137.0
1767186402.8142948,334516,150.0
1767186403.2781608,335184,137.0
1767186403.480096,335472,147.0
1767186403.6809661,335766,144.0
1767186403.7859545,335915,149.0
1767186403.8886673,336061,146.0
1767186404.0693634,336349,148.0
1767186404.165735,336483,134.0
1767186405.1268713,337953,149.0
1767186405.5062687,338522,146.0
